"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-02-25,"EX",1063987,2.242,911213,2.271,102455,18100,5400,0,125955,11.838,2.794,0,0,0,0,14040,8800,0,22840,2.147,102762,25740,77022,9.658,81.586,2.991,3923,0.369,3.969,3778,145,17209,1.617,2.722,2.634,64251,38511,25740,6.039,3.619,7.051,4.226,3778,145,0.355,0.014,14175,3034,1.332,0.285,1.556,0.333,6.247,20.107,0.378,-38.719,33.408,24.621,29.983,39.407,2021-07-23,2021-11-18,2022-03-15,2024-01-03,2026-02-02,2028-03-04,2023-07-13,2025-04-18,2027-01-24
"GA",2021-02-25,"GA",2701819,5.694,2362643,5.887,179125,46100,9800,0,235025,8.699,5.213,0,0,0,0,25740,22300,0,48040,1.778,189969,73261,116708,7.031,80.829,5.529,10828,0.401,6.044,10713,115,47125,1.744,16.243,7.212,131615,58354,73261,4.871,2.16,5.571,2.47,10713,115,0.397,0.004,46302,823,1.714,0.03,1.96,0.035,8.861,16.636,0.197,-2.257,-2.898,-8.447,4.843,-16.795,2021-07-23,2021-11-18,2022-03-15,2024-01-03,2026-02-02,2028-03-04,2023-07-13,2025-04-18,2027-01-24
"RI",2021-02-25,"RI",319914,0.674,270788,0.675,28145,5400,1400,0,34945,10.923,0.775,0,0,0,0,4680,2600,0,7280,2.276,25917,7509,18408,8.101,74.165,0.754,506,0.158,1.991,495,11,3168,0.99,-6.244,0.485,16713,9204,7509,5.224,2.877,6.172,3.399,495,11,0.155,0.003,2776,392,0.868,0.123,1.025,0.145,3.052,2.247,0.12,-40.964,11.869,14.985,12.441,10.824,2021-07-23,2021-11-18,2022-03-15,2024-01-03,2026-02-02,2028-03-04,2023-07-13,2025-04-18,2027-01-24
"MD",2021-02-25,"MD",6779888,14.288,5695623,14.193,464415,115600,25400,0,605415,8.93,13.427,0,0,0,0,65520,55800,0,121320,1.789,392366,49648,342718,5.787,64.809,11.419,6674,0.098,1.73,5904,770,27982,0.413,-10.982,4.282,221007,171359,49648,3.26,2.527,3.88,3.009,5904,770,0.087,0.011,20391,7591,0.301,0.112,0.358,0.133,2.745,-3.117,0.451,-26.918,-20.08,-6.026,-29.832,-2.658,2021-07-23,2021-11-18,2022-03-15,2024-01-03,2026-02-02,2028-03-04,2023-07-13,2025-04-18,2027-01-24
"MC",2021-02-25,"MC",1511251,3.185,1237479,3.084,121235,25700,6600,0,153535,10.159,3.405,0,0,0,0,17550,12400,0,29950,1.982,113949,15237,98712,7.54,74.217,3.316,3385,0.224,3.062,2557,828,17267,1.143,2.42,2.643,64593,49356,15237,4.274,3.266,5.22,3.988,2557,828,0.169,0.055,9933,7334,0.657,0.485,0.803,0.593,4.122,20.987,1.706,-15.204,4.113,6.907,-8.007,25.809,2021-07-23,2021-11-18,2022-03-15,2024-01-03,2026-02-02,2028-03-04,2023-07-13,2025-04-18,2027-01-24
"NC",2021-02-25,"NC",661197,1.393,552935,1.378,55725,11200,2900,0,69825,10.56,1.549,0,0,0,0,9360,5400,0,14760,2.232,55427,13743,41684,8.383,79.38,1.613,2282,0.345,4.294,1862,420,11534,1.744,8.27,1.765,34585,20842,13743,5.231,3.152,6.255,3.769,1862,420,0.282,0.064,8392,3142,1.269,0.475,1.518,0.568,5.69,18.131,2.057,-11.468,15.793,11.199,12.591,21.418,2021-07-23,2021-11-18,2022-03-15,2024-01-03,2026-02-02,2028-03-04,2023-07-13,2025-04-18,2027-01-24
"PV",2021-02-25,"PV",2220504,4.68,1898123,4.73,148410,37900,7900,0,194210,8.746,4.307,0,0,0,0,21060,18300,0,39360,1.773,119747,28413,91334,5.393,61.659,3.485,2320,0.104,1.976,2128,192,15656,0.705,-3.833,2.396,74080,45667,28413,3.336,2.057,3.903,2.406,2128,192,0.096,0.009,13631,2025,0.614,0.091,0.718,0.107,2.958,-3.23,0.422,-7.703,-25.534,-7.97,-28.196,-20.763,2021-07-23,2021-11-18,2022-03-15,2024-01-03,2026-02-02,2028-03-04,2023-07-13,2025-04-18,2027-01-24
"CE",2021-02-25,"CE",84202,0.177,66158,0.165,4320,1500,400,0,6220,7.387,0.138,0,0,0,0,0,700,0,700,0.831,5956,3776,2180,7.073,95.756,0.173,251,0.298,4.4,248,3,1522,1.808,-4.517,0.233,4866,1090,3776,5.779,1.295,7.355,1.648,248,3,0.295,0.004,1451,71,1.723,0.084,2.193,0.107,5.37,-1.694,0.276,-39.831,-2.26,-22.034,24.387,-50.116,2021-07-23,2021-11-18,2022-03-15,2024-01-03,2026-02-02,2028-03-04,2023-07-13,2025-04-18,2027-01-24
"ML",2021-02-25,"ML",87076,0.184,66178,0.165,3150,1500,400,0,5050,5.8,0.112,0,0,0,0,0,700,0,700,0.804,4557,2025,2532,5.233,90.238,0.133,223,0.256,5.145,223,0,1153,1.324,11.725,0.176,3291,1266,2025,3.779,1.454,4.973,1.913,223,0,0.256,0,1142,11,1.311,0.013,1.726,0.017,7.269,11.961,0,-8.333,-27.717,-39.13,-18.661,-43.991,2021-07-23,2021-11-18,2022-03-15,2024-01-03,2026-02-02,2028-03-04,2023-07-13,2025-04-18,2027-01-24
"FFAA",2021-02-25,"FFAA",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-23,2021-11-18,2022-03-15,2024-01-03,2026-02-02,2028-03-04,2023-07-13,2025-04-18,2027-01-24
"ES",2021-02-25,"ES",47450795,100,40129822,100,3508245,808600,192000,0,4508845,9.502,100,0,0,0,0,496080,390600,0,886680,1.869,3436158,972594,2463564,7.242,76.209,100,151480,0.319,4.612,140881,10599,653407,1.377,9.96,100,2204376,1231782,972594,4.646,2.596,5.493,3.069,140881,10599,0.297,0.022,566181,87226,1.193,0.184,1.411,0.217,6.827,15.026,0.868,-14.487,0,0,0,0,2021-07-23,2021-11-18,2022-03-15,2024-01-03,2026-02-02,2028-03-04,2023-07-13,2025-04-18,2027-01-24
