"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-02-07,"EX",1063987,2.242,911213,2.271,62675,0,2500,0,65175,6.126,2.937,0,0,0,0,11700,0,1500,13200,1.241,65988,16073,49915,6.202,101.247,3.194,2018,0.19,3.155,371,1647,20440,1.921,1.113,4.073,41031,24957,16074,3.856,2.346,4.503,2.739,371,1647,0.035,0.155,2733,17706,0.257,1.664,0.3,1.943,0.912,-1.014,7.066,1.438,42.462,30.999,39.206,48.013,2024-07-06,2027-01-07,2029-07-10,2021-09-14,2022-02-16,2022-07-21,2021-08-10,2021-12-18,2022-04-28
"GA",2021-02-07,"GA",2701819,5.694,2362643,5.887,108925,0,4500,0,113425,4.198,5.112,0,0,0,0,21060,0,2700,23760,0.879,106313,12601,93712,3.935,93.73,5.146,4683,0.173,4.608,115,4568,22910,0.848,11.522,4.565,59457,46856,12601,2.201,1.734,2.517,1.983,115,4568,0.004,0.169,876,22035,0.032,0.816,0.037,0.933,0.194,9.637,10.802,11.609,-9.624,-10.221,-20.542,9.401,2024-07-06,2027-01-07,2029-07-10,2021-09-14,2022-02-16,2022-07-21,2021-08-10,2021-12-18,2022-04-28
"RI",2021-02-07,"RI",319914,0.674,270788,0.675,17615,0,600,0,18215,5.694,0.821,0,0,0,0,3510,0,400,3910,1.222,17409,2980,14429,5.442,95.575,0.843,393,0.123,2.31,47,346,5942,1.857,1.175,1.184,10195,7214,2981,3.187,2.255,3.765,2.664,47,346,0.015,0.108,919,5023,0.287,1.57,0.339,1.855,0.463,2.567,5.038,0.924,25.074,21.81,15.054,42.271,2024-07-06,2027-01-07,2029-07-10,2021-09-14,2022-02-16,2022-07-21,2021-08-10,2021-12-18,2022-04-28
"MD",2021-02-07,"MD",6779888,14.288,5695623,14.193,280725,0,11600,0,292325,4.312,13.175,0,0,0,0,52650,0,6900,59550,0.878,259888,99472,160416,3.833,88.904,12.579,6942,0.102,2.744,505,6437,71440,1.054,6.638,14.236,179680,80208,99472,2.65,1.183,3.155,1.408,505,6437,0.007,0.095,5322,66118,0.078,0.975,0.093,1.161,0.282,-4.349,8.726,7.633,-11.961,-7.79,-4.332,-25.363,2024-07-06,2027-01-07,2029-07-10,2021-09-14,2022-02-16,2022-07-21,2021-08-10,2021-12-18,2022-04-28
"MC",2021-02-07,"MC",1511251,3.185,1237479,3.084,73265,0,3000,0,76265,5.046,3.437,0,0,0,0,14040,0,1800,15840,1.048,74648,28640,46008,4.939,97.88,3.613,1145,0.076,1.558,-163,1308,17129,1.133,-0.43,3.413,51644,23004,28640,3.417,1.522,4.173,1.859,-163,1308,-0.011,0.087,4742,12387,0.314,0.82,0.383,1.001,-0.315,-12.943,6.029,5.367,13.438,7.912,23.357,-3.975,2024-07-06,2027-01-07,2029-07-10,2021-09-14,2022-02-16,2022-07-21,2021-08-10,2021-12-18,2022-04-28
"NC",2021-02-07,"NC",661197,1.393,552935,1.378,33495,0,1300,0,34795,5.262,1.568,0,0,0,0,5850,0,800,6650,1.006,33331,12068,21263,5.041,95.792,1.613,943,0.143,2.912,136,807,9110,1.378,0.519,1.815,22699,10631,12068,3.433,1.608,4.105,1.923,134,807,0.02,0.122,3177,5932,0.48,0.897,0.575,1.073,0.594,-5.362,8.215,3.943,15.793,12.563,23.935,1.451,2024-07-06,2027-01-07,2029-07-10,2021-09-14,2022-02-16,2022-07-21,2021-08-10,2021-12-18,2022-04-28
"PV",2021-02-07,"PV",2220504,4.68,1898123,4.73,91080,0,3600,0,94680,4.264,4.267,0,0,0,0,16380,0,2200,18580,0.837,71439,25362,46077,3.217,75.453,3.458,1540,0.069,2.203,576,964,15318,0.69,2.674,3.052,48400,23039,25361,2.18,1.038,2.55,1.214,576,964,0.026,0.043,3481,11837,0.157,0.533,0.183,0.624,1.204,17.166,4.367,-0.929,-26.111,-8.825,-21.3,-34.511,2024-07-06,2027-01-07,2029-07-10,2021-09-14,2022-02-16,2022-07-21,2021-08-10,2021-12-18,2022-04-28
"CE",2021-02-07,"CE",84202,0.177,66158,0.165,1980,0,200,0,2180,2.589,0.098,0,0,0,0,0,0,0,0,0,2197,298,1899,2.609,100.78,0.106,20,0.024,0.919,5,15,328,0.39,0,0.065,1248,950,298,1.482,1.128,1.886,1.436,7,15,0.008,0.018,47,282,0.056,0.335,0.071,0.426,0.564,17.5,1.604,-1.742,-40.113,-44.633,-46.498,-28.833,2024-07-06,2027-01-07,2029-07-10,2021-09-14,2022-02-16,2022-07-21,2021-08-10,2021-12-18,2022-04-28
"ML",2021-02-07,"ML",87076,0.184,66178,0.165,1980,0,200,0,2180,2.504,0.098,0,0,0,0,0,0,0,0,0,2396,253,2143,2.752,109.908,0.116,2,0.002,0.084,2,0,343,0.394,-14.25,0.068,1324,1072,252,1.521,1.231,2.001,1.62,2,0,0.002,0,18,324,0.021,0.372,0.027,0.49,0.151,0,0,-15.405,-36.957,-46.739,-45.09,-22.334,2024-07-06,2027-01-07,2029-07-10,2021-09-14,2022-02-16,2022-07-21,2021-08-10,2021-12-18,2022-04-28
"FFAA",2021-02-07,"FFAA",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-07-06,2027-01-07,2029-07-10,2021-09-14,2022-02-16,2022-07-21,2021-08-10,2021-12-18,2022-04-28
"ES",2021-02-07,"ES",47450795,100,40129822,100,2131155,0,87600,0,2218755,4.676,100,0,0,0,0,397800,0,51900,449700,0.948,2066075,562260,1503815,4.354,93.119,100,38957,0.082,1.922,4457,34500,501838,1.058,-1.195,100,1314168,751908,562260,2.77,1.585,3.275,1.874,4459,34500,0.009,0.073,72481,429358,0.153,0.905,0.181,1.07,0.34,-6.722,4.809,-0.196,0,0,0,0,2024-07-06,2027-01-07,2029-07-10,2021-09-14,2022-02-16,2022-07-21,2021-08-10,2021-12-18,2022-04-28
