"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-03-26,"EX",1063987,2.242,911213,2.271,160955,45400,17800,0,224155,21.067,2.635,0,0,0,0,17550,2200,0,19750,1.856,188839,43381,145458,17.748,84.245,2.672,7027,0.66,3.865,4947,2080,28777,2.705,14.787,2.901,116110,72729,43381,10.913,6.836,12.742,7.982,4947,2080,0.465,0.195,15337,13439,1.441,1.263,1.683,1.475,4.45,28.991,2.944,1.965,19.179,17.529,13.523,29.445,2021-08-30,2022-02-01,2022-07-06,2021-08-18,2021-12-14,2022-04-11,2021-07-22,2021-10-30,2022-02-07
"GA",2021-03-26,"GA",2701819,5.694,2362643,5.887,369835,115500,41400,0,526735,19.496,6.191,0,0,0,0,56160,5700,0,61860,2.29,431274,150422,280852,15.962,81.877,6.102,12372,0.458,2.953,8400,3972,57366,2.123,17.491,5.784,290848,140426,150422,10.765,5.197,12.31,5.944,8400,3972,0.311,0.147,28124,29242,1.041,1.082,1.19,1.238,2.974,36.379,2.911,3.68,7.165,8.728,11.984,-1.591,2021-08-30,2022-02-01,2022-07-06,2021-08-18,2021-12-14,2022-04-11,2021-07-22,2021-10-30,2022-02-07
"RI",2021-03-26,"RI",319914,0.674,270788,0.675,45695,13600,4800,0,64095,20.035,0.753,0,0,0,0,4680,700,0,5380,1.682,55033,17095,37938,17.202,85.862,0.779,1223,0.382,2.273,661,562,6172,1.929,15.472,0.622,36064,18969,17095,11.273,5.929,13.318,7.005,661,562,0.207,0.176,2724,3447,0.851,1.077,1.006,1.273,1.867,33.399,3.053,4.36,15.579,11.721,17.268,12.27,2021-08-30,2022-02-01,2022-07-06,2021-08-18,2021-12-14,2022-04-11,2021-07-22,2021-10-30,2022-02-07
"MD",2021-03-26,"MD",6779888,14.288,5695623,14.193,753405,289800,85200,0,1128405,16.643,13.262,0,0,0,0,85410,14300,0,99710,1.471,943113,331091,612022,13.91,83.579,13.345,27226,0.402,2.973,8440,18786,120109,1.772,18.586,12.109,637102,306011,331091,9.397,4.514,11.186,5.373,8440,18786,0.124,0.277,29884,90225,0.441,1.331,0.525,1.584,1.343,22.924,6.541,17.216,-6.6,-7.181,-2.247,-14.524,2021-08-30,2022-02-01,2022-07-06,2021-08-18,2021-12-14,2022-04-11,2021-07-22,2021-10-30,2022-02-07
"MC",2021-03-26,"MC",1511251,3.185,1237479,3.084,179735,64500,19800,0,264035,17.471,3.103,0,0,0,0,17550,3200,0,20750,1.373,214308,60378,153930,14.181,81.167,3.032,7670,0.508,3.712,1506,6164,26045,1.723,20.395,2.626,137343,76965,60378,9.088,5.093,11.099,6.219,1506,6164,0.1,0.408,9198,16847,0.609,1.115,0.743,1.361,1.109,-2.46,8.706,38.056,-4.804,-2.575,-5.461,-3.56,2021-08-30,2022-02-01,2022-07-06,2021-08-18,2021-12-14,2022-04-11,2021-07-22,2021-10-30,2022-02-07
"NC",2021-03-26,"NC",661197,1.393,552935,1.378,86145,28200,9700,0,124045,18.761,1.458,0,0,0,0,9360,1400,0,10760,1.627,107705,37351,70354,16.289,86.827,1.524,2389,0.361,2.268,1197,1192,14689,2.222,2.028,1.481,72528,35177,37351,10.969,5.32,13.117,6.362,1197,1192,0.181,0.18,9208,5481,1.393,0.829,1.665,0.991,1.678,-5.375,3.507,17.467,9.404,4.666,14.106,0.738,2021-08-30,2022-02-01,2022-07-06,2021-08-18,2021-12-14,2022-04-11,2021-07-22,2021-10-30,2022-02-07
"PV",2021-03-26,"PV",2220504,4.68,1898123,4.73,275940,94900,30800,0,401640,18.088,4.72,0,0,0,0,37440,4700,0,42140,1.898,316978,138246,178732,14.275,78.921,4.485,14120,0.636,4.662,8176,5944,60174,2.71,25.081,6.067,227612,89366,138246,10.25,4.025,11.991,4.708,8176,5944,0.368,0.268,41328,18846,1.861,0.849,2.177,0.993,3.726,19.76,7.125,38.584,-4.167,0.855,6.626,-23.783,2021-08-30,2022-02-01,2022-07-06,2021-08-18,2021-12-14,2022-04-11,2021-07-22,2021-10-30,2022-02-07
"CE",2021-03-26,"CE",84202,0.177,66158,0.165,6660,3700,900,0,11260,13.373,0.132,0,0,0,0,1170,200,0,1370,1.627,10529,3901,6628,12.504,93.508,0.149,408,0.485,4.031,300,108,1103,1.31,58.25,0.111,7215,3314,3901,8.569,3.936,10.906,5.009,300,108,0.356,0.128,330,773,0.392,0.918,0.499,1.168,4.338,931.25,3.369,16.241,-15.819,-25.424,-10.86,-25.469,2021-08-30,2022-02-01,2022-07-06,2021-08-18,2021-12-14,2022-04-11,2021-07-22,2021-10-30,2022-02-07
"ML",2021-03-26,"ML",87076,0.184,66178,0.165,6660,3700,800,0,11160,12.816,0.131,0,0,0,0,2340,200,0,2540,2.917,9784,4964,4820,11.236,87.67,0.138,307,0.353,3.239,306,1,1654,1.899,5.89,0.167,7374,2410,4964,8.468,2.768,11.143,3.642,306,1,0.351,0.001,1625,30,1.866,0.034,2.455,0.045,4.329,6.07,0.042,0,-25,-28.804,-11.911,-47.586,2021-08-30,2022-02-01,2022-07-06,2021-08-18,2021-12-14,2022-04-11,2021-07-22,2021-10-30,2022-02-07
"FFAA",2021-03-26,"FFAA",NA,NA,NA,NA,19500,33100,0,0,52600,NA,0.618,0,0,0,0,19500,33100,0,52600,NA,16442,6966,9476,NA,31.259,0.233,665,NA,4.215,585,80,16442,NA,4.215,1.658,11704,4738,6966,NA,NA,NA,NA,585,80,NA,NA,11704,4738,NA,NA,NA,NA,5.261,5.261,1.717,1.717,NA,NA,NA,NA,2021-08-30,2022-02-01,2022-07-06,2021-08-18,2021-12-14,2022-04-11,2021-07-22,2021-10-30,2022-02-07
"ES",2021-03-26,"ES",47450795,100,40129822,100,5797545,2060500,650400,0,8508445,17.931,100,0,0,0,0,691080,133100,0,824180,1.737,7067371,2055687,5011684,14.894,83.063,100,227635,0.48,3.328,113995,113640,991872,2.09,17.191,100,4561529,2505842,2055687,9.613,5.281,11.367,6.244,113995,113640,0.24,0.239,428857,563015,0.904,1.187,1.069,1.403,2.563,25.77,4.75,11.402,0,0,0,0,2021-08-30,2022-02-01,2022-07-06,2021-08-18,2021-12-14,2022-04-11,2021-07-22,2021-10-30,2022-02-07
