"","NOMBRES","ISO","poblacion","poblacion_mayor_16a","poblacion_mayor_18a","porc_pobl_total","porc_pobl_total_mayor_16a","porc_pobl_total_mayor_18a","DOSIS_ENTREGADAS_PFIZER","DOSIS_ENTREGADAS_ASTRA_ZENECA","DOSIS_ENTREGADAS_MODERNA","DOSIS_ENTREGADAS","PORC_ENTREGADAS_SOBRE_TOTAL","DOSIS_ADMIN","PORC_ADMIN_SOBRE_CCAA","PAUTA_COMPLETA","PORC_ADMIN_SOBRE_TOTAL","DESV_DOSIS_ENTREGADAS","PORC_PAUTA_COMPLETA","PORC_PAUTA_COMPLETA_16a","PORC_PAUTA_COMPLETA_18a","DESV_PORC_PAUTA_COMPLETA","DESV_PORC_PAUTA_COMPLETA_16a","DESV_PORC_PAUTA_COMPLETA_18a","DOSIS_ADMIN_100HAB","DESV_DOSIS_ADMIN","DOSIS_DIARIAS_ENTREGADAS","DOSIS_DIARIAS_ENTREGADAS_PFIZER","DOSIS_DIARIAS_ENTREGADAS_MODERNA","DOSIS_DIARIAS_ENTREGADAS_ASTRA_ZENECA","PAUTA_COMPLETA_DIARIA","DOSIS_ADMIN_DIARIAS","PORC_PAUTA_COMPLETA_DIARIA","DOSIS_ADMIN_100HAB_DIARIAS","DOSIS_7D_ENTREGADAS","DOSIS_7D_ENTREGADAS_PFIZER","DOSIS_7D_ENTREGADAS_MODERNA","DOSIS_7D_ENTREGADAS_ASTRA_ZENECA","PAUTA_COMPLETA_7D","DOSIS_ADMIN_7D","PORC_PAUTA_COMPLETA_7D","DOSIS_ADMIN_100HAB_7D","DESV_DOSIS_ADMIN_7D","DESV_PORC_PAUTA_COMPLETA_7D"
"11","EXTREMADURA","EX",1063987,911213,890260,2.242,2.271,2.272,178505,47900,28100,254505,2.626,231560,91,76693,2.776,17.149,7.208,8.417,8.615,22.284,20.756,20.675,21.763,23.792,0,0,0,0,0,0,0,0.004,30350,17550,10300,2500,3964,42721,0.008,0.09,-96.650539635281,-98.6970684039088
"12","GALICIA","GA",2701819,2362643,2318629,5.694,5.887,5.918,427165,121900,73600,622665,6.426,498870,80.1,162397,5.98,12.853,6.011,6.874,7.004,1.97,-1.383,-1.887,18.464,5.026,0,0,0,0,0,0,0,0.025,95930,57330,32200,6400,21971,67596,0.046,0.142,-94.7152958689989,-92.5081433224756
"13","LA RIOJA","RI",319914,270788,264502,0.674,0.675,0.675,50375,14400,7800,72575,0.749,65886,90.8,21980,0.79,11.123,6.871,8.117,8.31,16.558,16.458,16.406,20.595,17.145,0,0,0,0,0,0,0,0.001,8480,4680,3000,800,3011,10853,0.006,0.023,-99.1440267956829,-99.0228013029316
"14","C. MADRID","MD",6779888,5695623,5559762,14.288,14.193,14.19,838815,305800,136100,1280715,13.217,1092992,85.3,376909,13.102,-7.497,5.559,6.618,6.779,-5.689,-5.056,-5.036,16.121,-8.302,0,0,0,0,0,0,0,0.011,152310,85410,50900,16000,70898,149879,0.149,0.316,-88.2396724972088,-75.7328990228013
"15","REGIÓN DE MURCIA","MC",1511251,1237479,1202767,3.185,3.084,3.07,197285,68100,29400,294785,3.042,246425,83.6,87958,2.954,-4.485,5.82,7.108,7.313,-1.261,1.979,2.441,16.306,-7.25,0,0,0,0,0,0,0,0.01,30750,17550,9600,3600,10993,32117,0.023,0.068,-97.4692966133234,-96.2540716612378
"16","NAVARRA","NC",661197,552935,539029,1.393,1.378,1.376,95505,29800,15400,140705,1.452,121389,86.3,39638,1.455,4.24,5.995,7.169,7.354,1.702,2.851,3.01,18.359,4.427,0,0,0,0,0,0,0,0.006,16660,9360,5700,1600,4461,13684,0.009,0.029,-98.920729438035,-98.5342019543974
"17","EUSKADI","PV",2220504,1898123,1856299,4.68,4.73,4.738,314550,100200,52900,467650,4.826,370971,79.3,105534,4.447,3.122,4.753,5.56,5.685,-19.371,-20.23,-20.362,16.707,-4.972,0,0,0,0,0,0,0,0.012,66010,38610,22100,5300,16168,53993,0.034,0.114,-95.7573502046892,-94.4625407166124
"18","CEUTA","CE",84202,66158,63983,0.177,0.165,0.163,7830,3900,1300,13030,0.134,11226,86.2,3601,0.135,-24.029,4.277,5.443,5.628,-27.448,-21.907,-21.162,13.332,-24.165,0,0,0,0,0,0,0,0.001,1770,1170,400,200,287,697,0.001,0.001,-99.9627837737253,-99.8371335504886
"19","MELILLA","ML",87076,66178,63854,0.184,0.165,0.163,7830,3900,1200,12930,0.133,10413,80.5,2423,0.125,-27.48,2.783,3.661,3.795,-52.793,-47.469,-46.845,11.959,-31.979,0,0,0,0,0,0,0,0.001,1770,1170,400,200,13,629,0,0.001,-99.9627837737253,-100
"20","FUERZAS ARMADAS","FFAA",NA,NA,NA,NA,NA,NA,19500,36100,0,55600,0.574,40099,72.1,4991,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,3000,0,0,3000,253,23657,0.001,0.05,-98.1391886862672,-99.8371335504886
"21","ESPAÑA","ES",47450795,40129822,39180773,100,84.571,82.571,6470295,2175700,1044000,9689995,100,8342155,86.09,2797015,100,0,5.895,6.97,7.139,0,0,0,17.581,0,0,0,0,0,0,0,0,0.294,1181550,672750,393600,115200,291173,1274784,0.614,2.687,0,0
