"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-04-21,"EX",1063987,2.242,911213,2.271,276785,74000,36200,0,386985,36.371,2.594,0,0,0,0,32760,3100,0,35860,3.37,363546,151270,212276,34.168,93.943,2.693,10011,0.941,2.832,4749,5262,49792,4.68,-2.309,2.415,257408,106138,151270,24.193,9.975,28.249,11.648,4749,5262,0.446,0.495,33831,15961,3.18,1.5,3.713,1.752,1.88,-6.861,5.216,8.979,20.116,15.7,16.117,31.06,2021-05-09,2021-06-19,2021-07-29,2021-10-12,2022-03-17,2022-08-19,2021-09-06,2022-01-15,2022-05-27
"GA",2021-04-21,"GA",2701819,5.694,2362643,5.887,743065,188300,98800,0,1030165,38.129,6.906,0,0,0,0,105300,8000,0,113300,4.193,914267,449541,464726,33.839,88.75,6.773,36603,1.355,4.171,29191,7412,137650,5.095,2.632,6.676,681904,232363,449541,25.239,8.6,28.862,9.835,29191,7412,1.08,0.274,101733,35917,3.765,1.329,4.306,1.52,4.472,1.465,3.295,6.088,18.95,21.286,21.138,12.994,2021-05-09,2021-06-19,2021-07-29,2021-10-12,2022-03-17,2022-08-19,2021-09-06,2022-01-15,2022-05-27
"RI",2021-04-21,"RI",319914,0.674,270788,0.675,78455,22200,10200,0,110855,34.652,0.743,0,0,0,0,9360,900,0,10260,3.207,101658,47278,54380,31.777,91.704,0.753,3751,1.173,3.831,3125,626,14729,4.604,9.615,0.714,74468,27190,47278,23.278,8.499,27.5,10.041,3125,626,0.977,0.196,12775,1954,3.993,0.611,4.718,0.722,4.38,7.697,2.357,24.063,11.721,10.237,11.725,11.667,2021-05-09,2021-06-19,2021-07-29,2021-10-12,2022-03-17,2022-08-19,2021-09-06,2022-01-15,2022-05-27
"MD",2021-04-21,"MD",6779888,14.288,5695623,14.193,1312665,472500,179300,0,1964465,28.975,13.17,0,0,0,0,157950,20000,0,177950,2.625,1761839,835641,926198,25.986,89.685,13.053,42940,0.633,2.498,37073,5867,245647,3.623,-1.728,11.915,1298740,463099,835641,19.156,6.83,22.802,8.131,37073,5867,0.547,0.087,220427,25220,3.251,0.372,3.87,0.443,2.938,-3.313,1.283,14.709,-8.644,-7.825,-8.059,-10.261,2021-05-09,2021-06-19,2021-07-29,2021-10-12,2022-03-17,2022-08-19,2021-09-06,2022-01-15,2022-05-27
"MC",2021-04-21,"MC",1511251,3.185,1237479,3.084,292055,105200,37700,0,434955,28.781,2.916,0,0,0,0,31590,4400,0,35990,2.381,360169,145711,214458,23.833,82.806,2.668,14504,0.96,4.196,11473,3031,66467,4.398,13.718,3.224,252940,107229,145711,16.737,7.095,20.44,8.665,11473,3031,0.759,0.201,59224,7243,3.919,0.479,4.786,0.585,4.751,10.355,2.909,51.464,-16.232,-8.446,-19.669,-6.78,2021-05-09,2021-06-19,2021-07-29,2021-10-12,2022-03-17,2022-08-19,2021-09-06,2022-01-15,2022-05-27
"NC",2021-04-21,"NC",661197,1.393,552935,1.378,148155,46000,20100,0,214255,32.404,1.436,0,0,0,0,17550,1900,0,19450,2.942,197388,81696,115692,29.853,92.128,1.462,3909,0.591,2.02,1895,2014,30345,4.589,-6.461,1.472,139542,57846,81696,21.104,8.749,25.237,10.462,1895,2014,0.287,0.305,22732,7613,3.438,1.151,4.111,1.377,1.377,-10.331,3.607,7.377,4.953,3.087,1.291,14.952,2021-05-09,2021-06-19,2021-07-29,2021-10-12,2022-03-17,2022-08-19,2021-09-06,2022-01-15,2022-05-27
"PV",2021-04-21,"PV",2220504,4.68,1898123,4.73,525150,154700,70900,0,750750,33.81,5.033,0,0,0,0,70200,6500,0,76700,3.454,650297,293849,356448,29.286,86.62,4.818,16922,0.762,2.672,12729,4193,85927,3.87,0.415,4.168,472073,178224,293849,21.26,8.026,24.871,9.389,12729,4193,0.573,0.189,60038,25889,2.704,1.166,3.163,1.364,2.771,10.257,2.409,-16.806,2.949,7.543,2.04,5.453,2021-05-09,2021-06-19,2021-07-29,2021-10-12,2022-03-17,2022-08-19,2021-09-06,2022-01-15,2022-05-27
"CE",2021-04-21,"CE",84202,0.177,66158,0.165,11340,6100,1600,0,19040,22.612,0.128,0,0,0,0,1170,300,0,1470,1.746,17947,10195,7752,21.314,94.259,0.133,84,0.1,0.47,0,84,1183,1.405,-28.39,0.057,14071,3876,10195,16.711,4.603,21.269,5.859,0,84,0,0.1,1013,170,1.203,0.202,1.531,0.257,0,-32.691,2.215,15.646,-24.859,-27.684,-19.794,-39.522,2021-05-09,2021-06-19,2021-07-29,2021-10-12,2022-03-17,2022-08-19,2021-09-06,2022-01-15,2022-05-27
"ML",2021-04-21,"ML",87076,0.184,66178,0.165,11340,6100,1500,0,18940,21.751,0.127,0,0,0,0,1170,300,300,1770,2.033,17054,8292,8762,19.585,90.042,0.126,455,0.523,2.741,443,12,2348,2.696,-1.88,0.114,12673,4381,8292,14.554,5.031,19.15,6.62,443,12,0.509,0.014,1824,524,2.095,0.602,2.756,0.792,3.622,4.948,0.275,-20,-31.522,-30.978,-30.146,-33.898,2021-05-09,2021-06-19,2021-07-29,2021-10-12,2022-03-17,2022-08-19,2021-09-06,2022-01-15,2022-05-27
"FFAA",2021-04-21,"FFAA",NA,NA,NA,NA,19500,66100,0,0,85600,NA,0.574,0,0,0,0,0,0,0,0,NA,70255,58985,11270,NA,82.074,0.52,75,NA,0.107,27,48,1130,NA,-16.544,0.055,64620,5635,58985,NA,NA,NA,NA,27,48,NA,NA,827,303,NA,NA,NA,NA,0.042,-23.779,0.859,12.639,NA,NA,NA,NA,2021-05-09,2021-06-19,2021-07-29,2021-10-12,2022-03-17,2022-08-19,2021-09-06,2022-01-15,2022-05-27
"ES",2021-04-21,"ES",47450795,100,40129822,100,10172175,3371400,1372800,0,14916375,31.435,100,0,0,0,0,1217970,106300,300,1324570,2.791,13497809,6274597,7223212,28.446,90.49,100,456777,0.963,3.503,297290,159487,2061736,4.345,4.796,100,9886203,3611606,6274597,20.835,7.611,24.636,9,297290,159487,0.627,0.336,1635316,426420,3.446,0.899,4.075,1.063,3.1,-0.971,4.62,34.931,0,0,0,0,2021-05-09,2021-06-19,2021-07-29,2021-10-12,2022-03-17,2022-08-19,2021-09-06,2022-01-15,2022-05-27
