"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-03-19,"EX",1063987,2.242,911213,2.271,143405,43200,17800,0,204405,19.211,2.66,0,0,0,0,14040,5100,6900,26040,2.447,160062,41483,118579,15.044,78.306,2.635,3320,0.312,2.118,1499,1821,15525,1.459,-6.227,2.148,100773,59290,41483,9.471,5.572,11.059,6.507,1500,1821,0.141,0.171,6872,8654,0.646,0.813,0.754,0.95,1.511,-11.318,3.169,-1.737,17.529,18.644,8.75,36.102,2021-09-29,2022-03-31,2022-09-30,2021-11-13,2022-05-16,2022-11-17,2021-10-01,2022-03-06,2022-08-10
"GA",2021-03-19,"GA",2701819,5.694,2362643,5.887,313675,109800,41400,0,464875,17.206,6.05,0,0,0,0,45630,12900,21500,80030,2.962,373908,151540,222368,13.839,80.432,6.154,3832,0.142,1.035,898,2934,62819,2.325,-10.935,8.692,262724,111184,151540,9.724,4.115,11.12,4.706,898,2934,0.033,0.109,33233,29586,1.23,1.095,1.407,1.252,0.343,-20.136,2.71,2.303,8.079,6.252,11.655,0.513,2021-09-29,2022-03-31,2022-09-30,2021-11-13,2022-05-16,2022-11-17,2021-10-01,2022-03-06,2022-08-10
"RI",2021-03-19,"RI",319914,0.674,270788,0.675,41015,12900,4800,0,58715,18.353,0.764,0,0,0,0,4680,1500,2100,8280,2.588,48861,17818,31043,15.273,83.217,0.804,396,0.124,0.817,-22,418,6836,2.137,-14.912,0.946,33340,15522,17818,10.422,4.852,12.312,5.732,-21,418,-0.007,0.131,3953,2884,1.236,0.901,1.46,1.065,-0.063,-25.232,2.767,4.987,19.288,13.353,19.669,18.515,2021-09-29,2022-03-31,2022-09-30,2021-11-13,2022-05-16,2022-11-17,2021-10-01,2022-03-06,2022-08-10
"MD",2021-03-19,"MD",6779888,14.288,5695623,14.193,667995,275500,85200,0,1028695,15.173,13.387,0,0,0,0,69030,32400,33900,135330,1.996,823004,391432,431572,12.139,80.005,13.546,8401,0.124,1.031,2867,5534,79398,1.171,-15.47,10.986,607218,215786,391432,8.956,3.183,10.661,3.789,2867,5534,0.042,0.082,54130,25268,0.798,0.373,0.95,0.444,0.474,-22.847,2.632,6.302,-5.193,-6.306,2.836,-22.252,2021-09-29,2022-03-31,2022-09-30,2021-11-13,2022-05-16,2022-11-17,2021-10-01,2022-03-06,2022-08-10
"MC",2021-03-19,"MC",1511251,3.185,1237479,3.084,162185,61300,19800,0,243285,16.098,3.166,0,0,0,0,14040,7200,6400,27640,1.829,188263,68027,120236,12.457,77.384,3.099,3258,0.216,1.761,1738,1520,24197,1.601,-15.572,3.348,128145,60118,68027,8.479,3.978,10.355,4.858,1738,1520,0.115,0.101,18737,5460,1.24,0.361,1.514,0.441,1.375,-16.33,2.594,-12.863,-2.7,-0.597,-2.641,-2.833,2021-09-29,2022-03-31,2022-09-30,2021-11-13,2022-05-16,2022-11-17,2021-10-01,2022-03-06,2022-08-10
"NC",2021-03-19,"NC",661197,1.393,552935,1.378,76785,26800,9700,0,113285,17.133,1.474,0,0,0,0,7020,3200,3800,14020,2.12,93016,33624,59392,14.068,82.108,1.531,2097,0.317,2.306,1720,377,17567,2.657,10.763,2.431,63320,29696,33624,9.577,4.491,11.452,5.371,1720,377,0.26,0.057,12702,4865,1.921,0.736,2.297,0.88,2.792,11.695,1.286,8.4,9.907,5.815,9.967,9.697,2021-09-29,2022-03-31,2022-09-30,2021-11-13,2022-05-16,2022-11-17,2021-10-01,2022-03-06,2022-08-10
"PV",2021-03-19,"PV",2220504,4.68,1898123,4.73,238500,90200,30800,0,359500,16.19,4.678,0,0,0,0,30420,10600,14800,55820,2.514,256804,115764,141040,11.565,71.434,4.227,2054,0.093,0.806,1357,697,56127,2.528,3.799,7.766,186284,70520,115764,8.389,3.176,9.814,3.715,1357,697,0.061,0.031,43482,12645,1.958,0.569,2.291,0.666,0.734,3.221,0.998,5.834,-9.679,-0.043,-3.674,-22.423,2021-09-29,2022-03-31,2022-09-30,2021-11-13,2022-05-16,2022-11-17,2021-10-01,2022-03-06,2022-08-10
"CE",2021-03-19,"CE",84202,0.177,66158,0.165,5490,3500,900,0,9890,11.746,0.129,0,0,0,0,0,400,300,700,0.831,9426,4344,5082,11.195,95.308,0.155,2,0.002,0.021,2,0,428,0.508,-49.824,0.059,6885,2541,4344,8.177,3.018,10.407,3.841,2,0,0.002,0,420,8,0.499,0.01,0.635,0.012,0.029,-50.296,0,0,-12.429,-27.119,-6.109,-26.282,2021-09-29,2022-03-31,2022-09-30,2021-11-13,2022-05-16,2022-11-17,2021-10-01,2022-03-06,2022-08-10
"ML",2021-03-19,"ML",87076,0.184,66178,0.165,4320,3500,800,0,8620,9.899,0.112,0,0,0,0,0,400,200,600,0.689,8130,3370,4760,9.337,94.316,0.134,215,0.247,2.716,214,1,952,1.093,-10.526,0.132,5749,2380,3369,6.602,2.733,8.687,3.596,213,1,0.245,0.001,663,288,0.761,0.331,1.002,0.435,3.848,-6.223,0.042,-19.328,-27.174,-39.13,-24.193,-33.244,2021-09-29,2022-03-31,2022-09-30,2021-11-13,2022-05-16,2022-11-17,2021-10-01,2022-03-06,2022-08-10
"FFAA",2021-03-19,"FFAA",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-29,2022-03-31,2022-09-30,2021-11-13,2022-05-16,2022-11-17,2021-10-01,2022-03-06,2022-08-10
"ES",2021-03-19,"ES",47450795,100,40129822,100,5106465,1927400,650400,0,7684265,16.194,100,0,0,0,0,539370,226900,262800,1029070,2.169,6075499,2189845,3885654,12.804,79.064,100,82136,0.173,1.37,26122,56014,722732,1.523,-11.997,100,4132672,1942827,2189845,8.709,4.094,10.298,4.841,26122,56014,0.055,0.118,363149,359583,0.765,0.758,0.905,0.896,0.636,-17.033,2.969,-6.25,0,0,0,0,2021-09-29,2022-03-31,2022-09-30,2021-11-13,2022-05-16,2022-11-17,2021-10-01,2022-03-06,2022-08-10
