"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-02-28,"EX",1063987,2.242,911213,2.271,102455,18100,5400,0,125955,11.838,2.794,0,0,0,0,14040,8800,0,22840,2.147,109737,31609,78128,10.314,87.124,2.923,1268,0.119,1.169,1040,228,18153,1.706,0.05,2.536,70673,39064,31609,6.642,3.671,7.756,4.287,1040,228,0.098,0.021,16510,1643,1.552,0.154,1.812,0.18,1.494,1.531,0.587,-12.746,30.375,24.621,26.106,38.685,2021-07-04,2021-10-15,2022-01-25,2024-11-07,2027-07-21,2030-04-02,2024-03-23,2026-07-04,2028-10-15
"GA",2021-02-28,"GA",2701819,5.694,2362643,5.887,179125,46100,9800,0,235025,8.699,5.213,0,0,0,0,25740,22300,0,48040,1.778,212007,94360,117647,7.847,90.206,5.646,5787,0.214,2.806,5719,68,53281,1.972,2.641,7.442,153184,58824,94360,5.67,2.177,6.484,2.49,5721,68,0.212,0.003,52236,1046,1.933,0.039,2.211,0.044,3.88,2.73,0.116,-1.414,-0.843,-8.447,7.651,-17.756,2021-07-04,2021-10-15,2022-01-25,2024-11-07,2027-07-21,2030-04-02,2024-03-23,2026-07-04,2028-10-15
"RI",2021-02-28,"RI",319914,0.674,270788,0.675,28145,5400,1400,0,34945,10.923,0.775,0,0,0,0,4680,2600,0,7280,2.276,27157,8747,18410,8.489,77.714,0.723,229,0.072,0.85,229,0,3248,1.015,-1.546,0.454,17952,9205,8747,5.612,2.877,6.63,3.399,229,0,0.072,0,3067,181,0.959,0.057,1.133,0.067,1.292,1.221,0,-32.714,7.27,14.985,6.55,8.689,2021-07-04,2021-10-15,2022-01-25,2024-11-07,2027-07-21,2030-04-02,2024-03-23,2026-07-04,2028-10-15
"MD",2021-02-28,"MD",6779888,14.288,5695623,14.193,464415,115600,25400,0,605415,8.93,13.427,0,0,0,0,65520,55800,0,121320,1.789,454275,106148,348127,6.7,75.035,12.098,18324,0.27,4.203,17182,1142,77457,1.142,26.657,10.819,280211,174064,106147,4.133,2.567,4.92,3.056,17182,1142,0.253,0.017,71350,6108,1.052,0.09,1.253,0.107,6.532,28.679,0.66,7.045,-15.328,-6.026,-21.53,-3.022,2021-07-04,2021-10-15,2022-01-25,2024-11-07,2027-07-21,2030-04-02,2024-03-23,2026-07-04,2028-10-15
"MC",2021-02-28,"MC",1511251,3.185,1237479,3.084,121235,25700,6600,0,153535,10.159,3.405,0,0,0,0,17550,12400,0,29950,1.982,121520,21266,100254,8.041,79.148,3.236,1845,0.122,1.542,1739,106,17314,1.146,-2.081,2.418,71393,50127,21266,4.724,3.317,5.769,4.051,1739,106,0.115,0.007,12004,5310,0.794,0.351,0.97,0.429,2.497,3.047,0.212,-11.984,1.601,6.907,-10.309,25.312,2021-07-04,2021-10-15,2022-01-25,2024-11-07,2027-07-21,2030-04-02,2024-03-23,2026-07-04,2028-10-15
"NC",2021-02-28,"NC",661197,1.393,552935,1.378,55725,11200,2900,0,69825,10.56,1.549,0,0,0,0,9360,5400,0,14760,2.232,59476,16335,43141,8.995,85.179,1.584,1221,0.185,2.096,1072,149,12650,1.913,4.03,1.767,37905,21571,16334,5.733,3.262,6.855,3.901,1072,149,0.162,0.023,10121,2529,1.531,0.382,1.83,0.457,2.91,6.739,0.696,-5.564,13.711,11.199,8.848,23.234,2021-07-04,2021-10-15,2022-01-25,2024-11-07,2027-07-21,2030-04-02,2024-03-23,2026-07-04,2028-10-15
"PV",2021-02-28,"PV",2220504,4.68,1898123,4.73,148410,37900,7900,0,194210,8.746,4.307,0,0,0,0,21060,18300,0,39360,1.773,125939,31845,94094,5.672,64.847,3.354,1691,0.076,1.361,1246,445,15021,0.676,-0.484,2.098,78892,47047,31845,3.553,2.119,4.156,2.479,1246,445,0.056,0.02,12319,2702,0.555,0.122,0.649,0.142,1.605,-2.416,0.955,9.393,-28.333,-7.97,-32.542,-19.947,2021-07-04,2021-10-15,2022-01-25,2024-11-07,2027-07-21,2030-04-02,2024-03-23,2026-07-04,2028-10-15
"CE",2021-02-28,"CE",84202,0.177,66158,0.165,4320,1500,400,0,6220,7.387,0.138,0,0,0,0,0,700,0,700,0.831,6273,4001,2272,7.45,100.852,0.167,1,0.001,0.016,1,0,1235,1.467,-12.162,0.172,5137,1136,4001,6.101,1.349,7.765,1.717,1,0,0.001,0,1185,50,1.407,0.059,1.791,0.076,0.019,-12.611,0,0,-5.65,-22.034,15.834,-49.037,2021-07-04,2021-10-15,2022-01-25,2024-11-07,2027-07-21,2030-04-02,2024-03-23,2026-07-04,2028-10-15
"ML",2021-02-28,"ML",87076,0.184,66178,0.165,3150,1500,400,0,5050,5.8,0.112,0,0,0,0,0,700,0,700,0.804,4710,2176,2534,5.409,93.267,0.125,0,0,0,0,0,739,0.849,-14.269,0.103,3443,1267,2176,3.954,1.455,5.203,1.915,0,0,0,0,732,7,0.841,0.008,1.106,0.011,0,-14.085,0,-30,-32.065,-39.13,-24.929,-45.032,2021-07-04,2021-10-15,2022-01-25,2024-11-07,2027-07-21,2030-04-02,2024-03-23,2026-07-04,2028-10-15
"FFAA",2021-02-28,"FFAA",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-04,2021-10-15,2022-01-25,2024-11-07,2027-07-21,2030-04-02,2024-03-23,2026-07-04,2028-10-15
"ES",2021-02-28,"ES",47450795,100,40129822,100,3508245,808600,192000,0,4508845,9.502,100,0,0,0,0,496080,390600,0,886680,1.869,3754855,1243202,2511653,7.913,83.278,100,74610,0.157,2.027,68589,6021,715951,1.509,3.344,100,2499029,1255826,1243203,5.267,2.647,6.227,3.129,68589,6021,0.145,0.013,648507,67443,1.367,0.142,1.616,0.168,2.822,4.147,0.482,-3.792,0,0,0,0,2021-07-04,2021-10-15,2022-01-25,2024-11-07,2027-07-21,2030-04-02,2024-03-23,2026-07-04,2028-10-15
