"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-02-03,"EX",1063987,2.242,911213,2.271,62675,0,2500,0,65175,6.126,2.937,11700,0,1500,13200,11700,0,1500,13200,1.241,52880,26476,26404,4.97,81.135,2.996,3177,0.299,6.392,751,2426,15090,1.418,5.806,3.696,39678,13202,26476,3.729,1.241,4.354,1.449,751,2426,0.071,0.228,5022,10068,0.472,0.946,0.551,1.105,1.929,-3.553,22.513,11.187,33.631,30.999,39.768,17.966,2024-02-07,2026-04-22,2028-07-04,2021-11-24,2022-06-16,2023-01-06,2021-10-08,2022-03-30,2022-09-18
"GA",2021-02-03,"GA",2701819,5.694,2362643,5.887,108925,0,4500,0,113425,4.198,5.112,21060,0,2700,23760,21060,0,2700,23760,0.879,90643,27193,63450,3.355,79.914,5.136,2907,0.108,3.313,247,2660,17967,0.665,3.544,4.4,58918,31725,27193,2.181,1.174,2.494,1.343,247,2660,0.009,0.098,477,17490,0.018,0.647,0.02,0.74,0.421,44.985,9.152,2.743,-9.8,-10.221,-18.253,11.597,2024-02-07,2026-04-22,2028-07-04,2021-11-24,2022-06-16,2023-01-06,2021-10-08,2022-03-30,2022-09-18
"RI",2021-02-03,"RI",319914,0.674,270788,0.675,17615,0,600,0,18215,5.694,0.821,3510,0,400,3910,3510,0,400,3910,1.222,14118,5516,8602,4.413,77.508,0.8,903,0.282,6.833,80,823,4500,1.407,17.555,1.102,9817,4301,5516,3.069,1.344,3.625,1.588,80,823,0.025,0.257,883,3617,0.276,1.131,0.326,1.336,0.822,9.689,23.663,19.649,18.694,21.81,15.03,27.757,2024-02-07,2026-04-22,2028-07-04,2021-11-24,2022-06-16,2023-01-06,2021-10-08,2022-03-30,2022-09-18
"MD",2021-02-03,"MD",6779888,14.288,5695623,14.193,280725,0,11600,0,292325,4.312,13.175,52650,0,6900,59550,52650,0,6900,59550,0.878,211857,140053,71804,3.125,72.473,12.005,12362,0.182,6.197,772,11590,37763,0.557,25.902,9.248,175955,35902,140053,2.595,0.53,3.089,0.63,772,11590,0.011,0.171,7472,30291,0.11,0.447,0.131,0.532,0.441,-23.403,47.672,49.666,-15.978,-7.79,-2.736,-49.62,2024-02-07,2026-04-22,2028-07-04,2021-11-24,2022-06-16,2023-01-06,2021-10-08,2022-03-30,2022-09-18
"MC",2021-02-03,"MC",1511251,3.185,1237479,3.084,73265,0,3000,0,76265,5.046,3.437,14040,0,1800,15840,14040,0,1800,15840,1.048,63008,34774,28234,4.169,82.617,3.57,2277,0.151,3.749,740,1537,12051,0.797,-0.232,2.951,48891,14117,34774,3.235,0.934,3.951,1.141,740,1537,0.049,0.102,5387,6664,0.356,0.441,0.435,0.539,1.537,1.107,12.218,-1.289,12.088,7.912,21.252,-11.217,2024-02-07,2026-04-22,2028-07-04,2021-11-24,2022-06-16,2023-01-06,2021-10-08,2022-03-30,2022-09-18
"NC",2021-02-03,"NC",661197,1.393,552935,1.378,33495,0,1300,0,34795,5.262,1.568,5850,0,800,6650,5850,0,800,6650,1.006,28199,13903,14296,4.265,81.043,1.598,1420,0.215,5.303,592,828,8142,1.231,0.817,1.994,21051,7148,13903,3.184,1.081,3.807,1.293,592,828,0.09,0.125,3535,4607,0.535,0.697,0.639,0.833,2.894,0.626,13.101,0.964,14.716,12.563,19.34,2.757,2024-02-07,2026-04-22,2028-07-04,2021-11-24,2022-06-16,2023-01-06,2021-10-08,2022-03-30,2022-09-18
"PV",2021-02-03,"PV",2220504,4.68,1898123,4.73,91080,0,3600,0,94680,4.264,4.267,16380,0,2200,18580,16380,0,2200,18580,0.837,62679,29437,33242,2.823,66.201,3.552,3097,0.139,5.198,535,2562,11829,0.533,11.018,2.897,46058,16621,29437,2.074,0.749,2.427,0.876,535,2562,0.024,0.115,1845,9984,0.083,0.45,0.097,0.526,1.175,5.128,18.223,12.18,-24.103,-8.825,-22.264,-28.802,2024-02-07,2026-04-22,2028-07-04,2021-11-24,2022-06-16,2023-01-06,2021-10-08,2022-03-30,2022-09-18
"CE",2021-02-03,"CE",84202,0.177,66158,0.165,1980,0,200,0,2180,2.589,0.098,0,0,0,0,0,0,0,0,0,2008,396,1612,2.385,92.11,0.114,58,0.069,2.974,0,58,179,0.213,47.934,0.044,1202,806,396,1.428,0.957,1.817,1.218,0,58,0,0.069,-124,303,-0.147,0.36,-0.187,0.458,0,0,7.754,23.673,-35.593,-44.633,-46.477,-9.03,2024-02-07,2026-04-22,2028-07-04,2021-11-24,2022-06-16,2023-01-06,2021-10-08,2022-03-30,2022-09-18
"ML",2021-02-03,"ML",87076,0.184,66178,0.165,1980,0,200,0,2180,2.504,0.098,0,0,0,0,0,0,0,0,0,2372,248,2124,2.724,108.807,0.134,24,0.028,1.022,2,22,659,0.757,-8.089,0.161,1310,1062,248,1.504,1.22,1.98,1.605,2,22,0.002,0.025,11,648,0.013,0.744,0.017,0.979,0.153,22.222,2.115,-8.475,-27.174,-46.739,-43.628,15.97,2024-02-07,2026-04-22,2028-07-04,2021-11-24,2022-06-16,2023-01-06,2021-10-08,2022-03-30,2022-09-18
"FFAA",2021-02-03,"FFAA",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-02-07,2026-04-22,2028-07-04,2021-11-24,2022-06-16,2023-01-06,2021-10-08,2022-03-30,2022-09-18
"ES",2021-02-03,"ES",47450795,100,40129822,100,2131155,0,87600,0,2218755,4.676,100,397800,0,51900,449700,397800,0,51900,449700,0.948,1764778,766822,997956,3.719,79.539,100,91724,0.193,5.482,11265,80459,408317,0.861,6.935,100,1265800,498978,766822,2.668,1.052,3.154,1.243,11265,80459,0.024,0.17,82405,325912,0.174,0.687,0.205,0.812,0.898,-5.299,19.225,10.545,0,0,0,0,2024-02-07,2026-04-22,2028-07-04,2021-11-24,2022-06-16,2023-01-06,2021-10-08,2022-03-30,2022-09-18
