"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-05-05,"EX",1063987,2.242,911213,2.271,362195,119400,46000,6100,533695,50.16,2.53,0,0,0,0,39780,35400,5200,83180,7.818,467248,161088,306160,43.915,87.55,2.608,10018,0.942,2.191,4099,5919,55119,5.18,-2.816,2.171,317930,153080,164850,29.881,14.387,34.891,16.8,4249,5919,0.399,0.556,28322,30038,2.662,2.823,3.108,3.296,1.355,-4.424,4.022,-2.14,16.325,12.846,11.763,26.557,2021-05-12,2021-06-28,2021-08-13,2021-06-24,2021-08-17,2021-10-10,2021-06-11,2021-07-27,2021-09-11
"GA",2021-05-05,"GA",2701819,5.694,2362643,5.887,1010995,303700,129800,15550,1460045,54.039,6.922,0,0,0,0,124020,89800,16500,237520,8.791,1244020,458342,785678,46.044,85.204,6.943,43177,1.598,3.596,40547,2630,206408,7.64,3.836,8.13,859361,392839,466522,31.807,14.54,36.373,16.627,40747,2630,1.508,0.097,90772,120122,3.36,4.446,3.842,5.084,4.978,19.717,0.674,-5.932,21.935,21.567,18.967,27.903,2021-05-12,2021-06-28,2021-08-13,2021-06-24,2021-08-17,2021-10-10,2021-06-11,2021-07-27,2021-09-11
"RI",2021-05-05,"RI",319914,0.674,270788,0.675,104195,35700,13200,1900,154995,48.449,0.735,0,0,0,0,11700,10600,1600,24800,7.752,136822,59476,77346,42.768,88.275,0.764,4512,1.41,3.41,2205,2307,20114,6.287,6.932,0.792,99011,38673,60338,30.949,12.089,36.564,14.282,2619,2307,0.819,0.721,11091,9832,3.467,3.073,4.096,3.631,2.717,5.018,6.344,13.744,13.353,9.05,15.758,6.342,2021-05-12,2021-06-28,2021-08-13,2021-06-24,2021-08-17,2021-10-10,2021-06-11,2021-07-27,2021-09-11
"MD",2021-05-05,"MD",6779888,14.288,5695623,14.193,1765455,762000,232200,38900,2798555,41.277,13.268,0,0,0,0,225810,225300,28200,497310,7.335,2336594,1080862,1255732,34.464,83.493,13.042,57766,0.852,2.535,31233,26533,336826,4.968,3.334,13.268,1730570,627866,1102704,25.525,9.261,30.384,11.024,31318,26533,0.462,0.391,219840,138687,3.243,2.046,3.86,2.435,1.843,-1.353,4.412,11.094,-8.721,-7.139,-4.529,-18.534,2021-05-12,2021-06-28,2021-08-13,2021-06-24,2021-08-17,2021-10-10,2021-06-11,2021-07-27,2021-09-11
"MC",2021-05-05,"MC",1511251,3.185,1237479,3.084,379805,169800,47900,8650,606155,40.109,2.874,0,0,0,0,44460,50300,5400,104160,6.892,461853,206603,255250,30.561,76.194,2.578,5519,0.365,1.209,2515,3004,41905,2.773,-7.474,1.651,334527,127625,206902,22.136,8.445,27.033,10.313,2557,3004,0.169,0.199,30530,11674,2.02,0.772,2.467,0.943,0.77,-13.747,2.411,15.003,-19.058,-9.765,-17.205,-25.713,2021-05-12,2021-06-28,2021-08-13,2021-06-24,2021-08-17,2021-10-10,2021-06-11,2021-07-27,2021-09-11
"NC",2021-05-05,"NC",661197,1.393,552935,1.378,197295,74300,25900,3850,301345,45.576,1.429,0,0,0,0,23400,22000,3100,50300,7.607,266367,103011,163356,40.286,88.393,1.487,6519,0.986,2.509,3655,2864,39718,6.007,5.926,1.564,188320,81678,106642,28.482,12.353,34.058,14.772,3655,2864,0.553,0.433,25840,15688,3.908,2.373,4.673,2.837,1.979,2.3,3.634,11.682,6.748,2.584,6.531,8.665,2021-05-12,2021-06-28,2021-08-13,2021-06-24,2021-08-17,2021-10-10,2021-06-11,2021-07-27,2021-09-11
"PV",2021-05-05,"PV",2220504,4.68,1898123,4.73,714690,249500,93000,12750,1069940,48.185,5.073,0,0,0,0,91260,73800,11800,182760,8.231,926363,393595,532768,41.719,86.581,5.17,25181,1.134,2.794,16325,8856,209338,9.427,13.674,8.246,672479,266384,406095,30.285,11.997,35.429,14.034,16374,8856,0.737,0.399,138632,77052,6.243,3.47,7.304,4.059,2.496,13.393,3.439,12.986,10.47,8.397,13.274,5.533,2021-05-12,2021-06-28,2021-08-13,2021-06-24,2021-08-17,2021-10-10,2021-06-11,2021-07-27,2021-09-11
"CE",2021-05-05,"CE",84202,0.177,66158,0.165,14850,10000,2000,450,27300,32.422,0.129,0,0,0,0,2340,3000,400,5940,7.054,23927,9117,14810,28.416,87.645,0.134,784,0.931,3.388,263,521,3553,4.22,10.582,0.14,16969,7405,9564,20.153,8.794,25.649,11.193,263,521,0.312,0.619,2025,1851,2.405,2.198,3.061,2.798,1.574,12.064,7.568,4.34,-24.294,-27.119,-24.622,-22.643,2021-05-12,2021-06-28,2021-08-13,2021-06-24,2021-08-17,2021-10-10,2021-06-11,2021-07-27,2021-09-11
"ML",2021-05-05,"ML",87076,0.184,66178,0.165,13680,10000,1900,450,26030,29.893,0.123,0,0,0,0,1170,3000,400,4770,5.478,21323,8181,13142,24.488,81.917,0.119,234,0.269,1.11,39,195,1557,1.788,7.01,0.061,15003,6571,8432,17.23,7.546,22.671,9.929,39,195,0.045,0.224,569,987,0.653,1.133,0.86,1.491,0.261,-13.657,3.058,23.995,-35.326,-33.152,-35.555,-33.621,2021-05-12,2021-06-28,2021-08-13,2021-06-24,2021-08-17,2021-10-10,2021-06-11,2021-07-27,2021-09-11
"FFAA",2021-05-05,"FFAA",NA,NA,NA,NA,21840,66100,0,0,87940,NA,0.417,0,0,0,0,2340,0,0,2340,NA,75193,56639,18554,NA,85.505,0.42,62,NA,0.083,50,12,4358,NA,1.443,0.172,65916,9277,56639,NA,NA,NA,NA,50,12,NA,NA,934,3424,NA,NA,NA,NA,0.076,5.656,0.13,0.352,NA,NA,NA,NA,2021-05-12,2021-06-28,2021-08-13,2021-06-24,2021-08-17,2021-10-10,2021-06-11,2021-07-27,2021-09-11
"ES",2021-05-05,"ES",47450795,100,40129822,100,13647075,5397000,1776000,272400,21092475,44.451,100,0,0,0,0,1697670,1581500,222100,3627270,7.644,17916566,7127936,10788630,37.758,84.943,100,485756,1.024,2.787,293738,192018,2538704,5.35,4.21,100,12686341,5394315,7292026,26.736,11.368,31.613,13.442,305128,192018,0.643,0.405,1425170,1227557,3.003,2.587,3.551,3.059,2.464,4.232,3.691,3.911,0,0,0,0,2021-05-12,2021-06-28,2021-08-13,2021-06-24,2021-08-17,2021-10-10,2021-06-11,2021-07-27,2021-09-11
