"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"GA",2021-01-24,"GA",2701819,5.694,2362643,5.887,66805,0,1800,0,68605,2.539,5.097,0,0,0,0,10725,0,0,10725,0.397,66380,50108,16272,2.457,96.757,5.469,493,0.018,0.748,27,466,12137,0.449,-12.564,3.383,58244,8136,50108,2.156,0.301,2.465,0.344,27,466,0.001,0.017,4101,8036,0.152,0.297,0.174,0.34,0.046,-34.499,6.076,5.459,-3.952,-10.485,-9.602,73.988,2021-12-19,2022-08-14,2023-04-10,2024-06-12,2026-09-18,2028-12-25,2023-12-02,2025-11-01,2027-10-02
"RI",2021-01-24,"RI",319914,0.674,270788,0.675,11765,0,200,0,11965,3.74,0.889,0,0,0,0,2925,0,0,2925,0.914,9100,8466,634,2.845,76.055,0.75,67,0.021,0.742,67,0,1942,0.607,-21.599,0.541,8783,317,8466,2.745,0.099,3.243,0.117,67,0,0.021,0,1625,317,0.508,0.099,0.6,0.117,0.769,-24.769,0,0,11.276,31.899,15.094,-42.775,2021-12-19,2022-08-14,2023-04-10,2024-06-12,2026-09-18,2028-12-25,2023-12-02,2025-11-01,2027-10-02
"MD",2021-01-24,"MD",6779888,14.288,5695623,14.193,171915,0,4700,0,176615,2.605,13.12,0,0,0,0,24375,0,0,24375,0.36,161935,156914,5021,2.388,91.688,13.343,3578,0.053,2.259,3455,123,66301,0.978,-7.375,18.482,159425,2510,156915,2.351,0.037,2.799,0.044,3455,123,0.051,0.002,64109,2193,0.946,0.032,1.126,0.039,2.215,-7.559,5.153,-1.571,-6.614,-8.175,-1.426,-78.613,2021-12-19,2022-08-14,2023-04-10,2024-06-12,2026-09-18,2028-12-25,2023-12-02,2025-11-01,2027-10-02
"MC",2021-01-24,"MC",1511251,3.185,1237479,3.084,45185,0,1200,0,46385,3.069,3.446,0,0,0,0,6825,0,0,6825,0.452,45050,37730,7320,2.981,97.122,3.712,1395,0.092,3.196,608,787,13314,0.881,-6.81,3.711,41390,3660,37730,2.739,0.242,3.345,0.296,608,787,0.04,0.052,9654,3660,0.639,0.242,0.78,0.296,1.491,-15.42,27.393,27.393,16.546,8.195,14.843,39.884,2021-12-19,2022-08-14,2023-04-10,2024-06-12,2026-09-18,2028-12-25,2023-12-02,2025-11-01,2027-10-02
"NC",2021-01-24,"NC",661197,1.393,552935,1.378,20625,0,500,0,21125,3.195,1.569,0,0,0,0,2925,0,0,2925,0.442,16805,15188,1617,2.542,79.55,1.385,247,0.037,1.492,247,0,5814,0.879,-9.298,1.621,15997,808,15189,2.419,0.122,2.893,0.146,247,0,0.037,0,5006,808,0.757,0.122,0.905,0.146,1.568,-10.639,0,0,-0.574,12.635,1.426,-29.48,2021-12-19,2022-08-14,2023-04-10,2024-06-12,2026-09-18,2028-12-25,2023-12-02,2025-11-01,2027-10-02
"PV",2021-01-24,"PV",2220504,4.68,1898123,4.73,55980,0,1400,0,57380,2.584,4.263,0,0,0,0,8775,0,0,8775,0.395,44574,38071,6503,2.007,77.682,3.673,1550,0.07,3.603,1447,103,20069,0.904,2.713,5.595,41323,3251,38072,1.861,0.146,2.177,0.171,1447,103,0.065,0.005,16818,3251,0.757,0.146,0.886,0.171,3.629,2.605,3.272,3.272,-21.517,-8.91,-21.971,-15.607,2021-12-19,2022-08-14,2023-04-10,2024-06-12,2026-09-18,2028-12-25,2023-12-02,2025-11-01,2027-10-02
"CE",2021-01-24,"CE",84202,0.177,66158,0.165,1980,0,200,0,2180,2.589,0.162,0,0,0,0,975,0,0,975,1.158,1675,929,746,1.989,76.835,0.138,17,0.02,1.025,17,0,707,0.84,0.426,0.197,1302,373,929,1.546,0.443,1.968,0.564,17,0,0.02,0,354,354,0.42,0.42,0.535,0.535,1.323,4.118,0,-2.479,-22.034,-8.475,-35.178,156.069,2021-12-19,2022-08-14,2023-04-10,2024-06-12,2026-09-18,2028-12-25,2023-12-02,2025-11-01,2027-10-02
"ML",2021-01-24,"ML",87076,0.184,66178,0.165,1980,0,200,0,2180,2.504,0.162,0,0,0,0,975,0,0,975,1.12,1500,1094,406,1.723,68.807,0.124,0,0,0,0,0,231,0.265,-7.6,0.064,1297,203,1094,1.49,0.233,1.96,0.307,0,0,0,0,28,203,0.032,0.233,0.042,0.307,0,-40.426,0,0,-32.609,-11.957,-37.526,34.682,2021-12-19,2022-08-14,2023-04-10,2024-06-12,2026-09-18,2028-12-25,2023-12-02,2025-11-01,2027-10-02
"FFAA",2021-01-24,"FFAA",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-19,2022-08-14,2023-04-10,2024-06-12,2026-09-18,2028-12-25,2023-12-02,2025-11-01,2027-10-02
"ES",2021-01-24,"ES",47450795,100,40129822,100,1310400,0,35700,0,1346100,2.837,100,0,0,0,0,204100,0,0,204100,0.43,1213670,1049769,163901,2.558,90.162,100,23922,0.05,2.011,17174,6748,358725,0.756,-5.049,100,1131720,81951,1049769,2.385,0.173,2.82,0.204,17176,6748,0.036,0.014,278319,80408,0.587,0.169,0.694,0.2,1.541,-8.257,8.973,8.03,0,0,0,0,2021-12-19,2022-08-14,2023-04-10,2024-06-12,2026-09-18,2028-12-25,2023-12-02,2025-11-01,2027-10-02
