"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-02-17,"EX",1063987,2.242,911213,2.271,88415,9300,5400,0,103115,9.691,2.847,14040,5000,0,19040,14040,5000,0,19040,1.789,82086,15256,66830,7.715,79.606,3.051,2042,0.192,2.551,980,1062,10752,1.011,-0.195,2.352,48671,33415,15256,4.574,3.141,5.341,3.667,980,1062,0.092,0.1,6127,4625,0.576,0.435,0.672,0.508,2.055,5.456,3.283,-6.81,36.084,26.985,38.146,33.15,2022-03-13,2022-12-29,2023-10-17,2022-03-23,2023-01-07,2023-10-23,2022-01-16,2022-09-17,2023-05-20
"GA",2021-02-17,"GA",2701819,5.694,2362643,5.887,153385,23800,9800,0,186985,6.921,5.162,24570,12800,0,37370,24570,12800,0,37370,1.383,138601,23807,114794,5.13,74.124,5.152,945,0.035,0.686,931,14,24139,0.893,2.523,5.28,81204,57397,23807,3.006,2.124,3.437,2.429,931,14,0.034,0.001,21346,2793,0.79,0.103,0.903,0.118,1.16,3.29,0.024,-2.987,-9.519,-9.343,-9.212,-9.962,2022-03-13,2022-12-29,2023-10-17,2022-03-23,2023-01-07,2023-10-23,2022-01-16,2022-09-17,2023-05-20
"RI",2021-02-17,"RI",319914,0.674,270788,0.675,23465,2800,1400,0,27665,8.648,0.764,3510,1500,0,5010,3510,1500,0,5010,1.566,22032,4974,17058,6.887,79.639,0.819,356,0.111,1.642,350,6,3062,0.957,-8.652,0.67,13503,8529,4974,4.221,2.666,4.987,3.15,350,6,0.109,0.002,2530,532,0.791,0.166,0.934,0.196,2.661,-2.916,0.07,-28.686,21.513,13.353,27.484,13.014,2022-03-13,2022-12-29,2023-10-17,2022-03-23,2023-01-07,2023-10-23,2022-01-16,2022-09-17,2023-05-20
"MD",2021-02-17,"MD",6779888,14.288,5695623,14.193,398895,59800,25400,0,484095,7.14,13.365,65520,32100,0,97620,65520,32100,0,97620,1.44,354258,33854,320404,5.225,73.179,13.167,7850,0.116,2.266,4330,3520,59643,0.88,-6.395,13.045,194056,160202,33854,2.862,2.363,3.407,2.813,4330,3520,0.064,0.052,14976,44667,0.221,0.659,0.263,0.784,2.282,62.078,2.247,-18.009,-7.846,-6.46,-13.561,0.17,2022-03-13,2022-12-29,2023-10-17,2022-03-23,2023-01-07,2023-10-23,2022-01-16,2022-09-17,2023-05-20
"MC",2021-02-17,"MC",1511251,3.185,1237479,3.084,103685,13300,6600,0,123585,8.178,3.412,16380,7100,0,23480,16380,7100,0,23480,1.554,93705,13947,79758,6.2,75.822,3.483,1178,0.078,1.273,269,909,14717,0.974,-1.394,3.219,53826,39879,13947,3.562,2.639,4.35,3.223,269,909,0.018,0.06,2637,12080,0.174,0.799,0.213,0.976,0.502,38.863,2.333,-7.262,9.356,7.127,7.581,11.869,2022-03-13,2022-12-29,2023-10-17,2022-03-23,2023-01-07,2023-10-23,2022-01-16,2022-09-17,2023-05-20
"NC",2021-02-17,"NC",661197,1.393,552935,1.378,46365,5800,2900,0,55065,8.328,1.52,7020,3100,0,10120,7020,3100,0,10120,1.531,42492,8746,33746,6.427,77.167,1.579,1257,0.19,3.048,446,811,5815,0.879,2.92,1.272,25619,16873,8746,3.875,2.552,4.633,3.052,446,811,0.067,0.123,2228,3587,0.337,0.543,0.403,0.649,1.772,6.247,5.049,0.957,13.352,9.117,17.034,8.181,2022-03-13,2022-12-29,2023-10-17,2022-03-23,2023-01-07,2023-10-23,2022-01-16,2022-09-17,2023-05-20
"PV",2021-02-17,"PV",2220504,4.68,1898123,4.73,127350,19600,7900,0,154850,6.974,4.275,19890,10500,0,30390,19890,10500,0,30390,1.369,101147,14585,86562,4.555,65.319,3.759,2858,0.129,2.908,1335,1523,25513,1.149,12.615,5.58,57866,43281,14585,2.606,1.949,3.049,2.28,1335,1523,0.06,0.069,8531,16982,0.384,0.765,0.449,0.895,2.362,18.552,3.647,9.852,-19.679,-8.654,-21.293,-17.38,2022-03-13,2022-12-29,2023-10-17,2022-03-23,2023-01-07,2023-10-23,2022-01-16,2022-09-17,2023-05-20
"CE",2021-02-17,"CE",84202,0.177,66158,0.165,4320,800,400,0,5520,6.556,0.152,0,400,0,400,0,400,0,400,0.475,4111,2173,1938,4.882,74.475,0.153,352,0.418,9.364,352,0,1834,2.178,19.014,0.401,3142,969,2173,3.732,1.151,4.749,1.465,352,0,0.418,0,1828,6,2.171,0.007,2.763,0.009,12.616,19.01,0,20,-13.559,-14.124,12.715,-51.208,2022-03-13,2022-12-29,2023-10-17,2022-03-23,2023-01-07,2023-10-23,2022-01-16,2022-09-17,2023-05-20
"ML",2021-02-17,"ML",87076,0.184,66178,0.165,3150,800,400,0,4350,4.996,0.12,0,400,0,400,0,400,0,400,0.459,3302,794,2508,3.792,75.908,0.123,232,0.266,7.557,230,2,903,1.037,34.575,0.198,2048,1254,794,2.352,1.44,3.095,1.895,230,2,0.264,0.002,729,174,0.837,0.2,1.102,0.263,12.651,46.092,0.16,1.163,-33.152,-34.783,-28.964,-38.957,2022-03-13,2022-12-29,2023-10-17,2022-03-23,2023-01-07,2023-10-23,2022-01-16,2022-09-17,2023-05-20
"FFAA",2021-02-17,"FFAA",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-13,2022-12-29,2023-10-17,2022-03-23,2023-01-07,2023-10-23,2022-01-16,2022-09-17,2023-05-20
"ES",2021-02-17,"ES",47450795,100,40129822,100,3012165,418000,192000,0,3622165,7.634,100,483210,224200,0,707410,483210,224200,0,707410,1.491,2690457,452097,2238360,5.67,74.278,100,65945,0.139,2.513,43687,22258,457208,0.964,-0.014,100,1571277,1119180,452097,3.311,2.359,3.915,2.789,43687,22258,0.092,0.047,227711,229497,0.48,0.484,0.567,0.572,2.86,14.352,2.029,-11.096,0,0,0,0,2022-03-13,2022-12-29,2023-10-17,2022-03-23,2023-01-07,2023-10-23,2022-01-16,2022-09-17,2023-05-20
