"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-03-21,"EX",1063987,2.242,911213,2.271,143405,43200,17800,0,204405,19.211,2.66,0,0,0,0,14040,5100,6900,26040,2.447,166704,40843,125861,15.668,81.556,2.672,3321,0.312,2.033,1501,1820,19449,1.828,11.22,2.81,103773,62930,40843,9.753,5.915,11.388,6.906,1500,1820,0.141,0.171,8609,10839,0.809,1.019,0.945,1.19,1.467,11.213,2.978,11.215,19.179,18.644,10.591,36.605,2021-11-15,2022-06-28,2023-02-09,2021-10-21,2022-04-06,2022-09-19,2021-09-12,2022-01-31,2022-06-21
"GA",2021-03-21,"GA",2701819,5.694,2362643,5.887,313675,109800,41400,0,464875,17.206,6.05,0,0,0,0,45630,12900,21500,80030,2.962,381570,147466,234104,14.123,82.08,6.115,3831,0.142,1.014,897,2934,52318,1.936,-9.12,7.558,264518,117052,147466,9.79,4.332,11.196,4.954,897,2934,0.033,0.109,21892,30426,0.81,1.126,0.927,1.288,0.34,-20.572,2.571,1.4,7.394,6.252,11.01,0.046,2021-11-15,2022-06-28,2023-02-09,2021-10-21,2022-04-06,2022-09-19,2021-09-12,2022-01-31,2022-06-21
"RI",2021-03-21,"RI",319914,0.674,270788,0.675,41015,12900,4800,0,58715,18.353,0.764,0,0,0,0,4680,1500,2100,8280,2.588,49654,16941,32713,15.521,84.568,0.796,396,0.124,0.804,-21,417,5377,1.681,-11.953,0.777,33297,16356,16941,10.408,5.113,12.296,6.04,-21,417,-0.007,0.13,2021,3355,0.632,1.049,0.746,1.239,-0.063,-32.317,2.616,7.532,18.101,13.353,18.018,18.083,2021-11-15,2022-06-28,2023-02-09,2021-10-21,2022-04-06,2022-09-19,2021-09-12,2022-01-31,2022-06-21
"MD",2021-03-21,"MD",6779888,14.288,5695623,14.193,667995,275500,85200,0,1028695,15.173,13.387,0,0,0,0,69030,32400,33900,135330,1.996,839805,386095,453710,12.387,81.638,13.459,8401,0.124,1.01,2866,5535,72399,1.068,-4.61,10.458,612950,226855,386095,9.041,3.346,10.762,3.983,2866,5535,0.042,0.082,39353,33046,0.58,0.487,0.691,0.58,0.47,-15.808,2.501,13.342,-5.802,-6.306,2.517,-22.725,2021-11-15,2022-06-28,2023-02-09,2021-10-21,2022-04-06,2022-09-19,2021-09-12,2022-01-31,2022-06-21
"MC",2021-03-21,"MC",1511251,3.185,1237479,3.084,162185,61300,19800,0,243285,16.098,3.166,0,0,0,0,14040,7200,6400,27640,1.829,194778,68464,126314,12.889,80.062,3.122,3258,0.216,1.701,1739,1519,22000,1.456,-4.754,3.178,131621,63157,68464,8.709,4.179,10.636,5.104,1738,1519,0.115,0.101,15464,6536,1.023,0.432,1.25,0.528,1.338,-9.573,2.464,8.97,-1.978,-0.597,-1.247,-3.487,2021-11-15,2022-06-28,2023-02-09,2021-10-21,2022-04-06,2022-09-19,2021-09-12,2022-01-31,2022-06-21
"NC",2021-03-21,"NC",661197,1.393,552935,1.378,76785,26800,9700,0,113285,17.133,1.474,0,0,0,0,7020,3200,3800,14020,2.12,97211,36309,60902,14.702,85.811,1.558,2097,0.317,2.205,1720,377,15407,2.33,-6.556,2.226,66760,30451,36309,10.097,4.605,12.074,5.507,1720,377,0.26,0.057,11587,3821,1.752,0.578,2.096,0.691,2.645,-4.587,1.254,-12.019,11.845,5.815,14.491,6.351,2021-11-15,2022-06-28,2023-02-09,2021-10-21,2022-04-06,2022-09-19,2021-09-12,2022-01-31,2022-06-21
"PV",2021-03-21,"PV",2220504,4.68,1898123,4.73,238500,90200,30800,0,359500,16.19,4.678,0,0,0,0,30420,10600,14800,55820,2.514,260911,117083,143828,11.75,72.576,4.181,2053,0.092,0.793,1356,697,37715,1.698,-19.622,5.448,188997,71914,117083,8.511,3.239,9.957,3.789,1357,697,0.061,0.031,28094,9621,1.265,0.433,1.48,0.507,0.723,-21.499,0.979,-13.581,-10.662,-0.043,-3.492,-25.196,2021-11-15,2022-06-28,2023-02-09,2021-10-21,2022-04-06,2022-09-19,2021-09-12,2022-01-31,2022-06-21
"CE",2021-03-21,"CE",84202,0.177,66158,0.165,5490,3500,900,0,9890,11.746,0.129,0,0,0,0,0,400,300,700,0.831,9430,4346,5084,11.199,95.349,0.151,2,0.002,0.021,2,0,245,0.291,-27.3,0.035,6888,2542,4346,8.18,3.019,10.411,3.842,2,0,0.002,0,236,9,0.28,0.011,0.357,0.014,0.029,-28.049,0,0,-14.689,-27.119,-7.246,-30.277,2021-11-15,2022-06-28,2023-02-09,2021-10-21,2022-04-06,2022-09-19,2021-09-12,2022-01-31,2022-06-21
"ML",2021-03-21,"ML",87076,0.184,66178,0.165,4320,3500,800,0,8620,9.899,0.112,0,0,0,0,0,400,200,600,0.689,8558,3792,4766,9.828,99.281,0.137,214,0.246,2.565,213,1,1249,1.434,13.442,0.18,6176,2383,3793,7.093,2.737,9.332,3.601,214,1,0.246,0.001,1087,164,1.248,0.188,1.643,0.248,3.589,24.371,0.042,-27.434,-25.543,-39.13,-19.571,-36.79,2021-11-15,2022-06-28,2023-02-09,2021-10-21,2022-04-06,2022-09-19,2021-09-12,2022-01-31,2022-06-21
"FFAA",2021-03-21,"FFAA",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-11-15,2022-06-28,2023-02-09,2021-10-21,2022-04-06,2022-09-19,2021-09-12,2022-01-31,2022-06-21
"ES",2021-03-21,"ES",47450795,100,40129822,100,5106465,1927400,650400,0,7684265,16.194,100,0,0,0,0,539370,226900,262800,1029070,2.169,6239772,2130064,4109708,13.15,81.202,100,82136,0.173,1.334,26122,56014,692253,1.459,-2.154,100,4184918,2054854,2130064,8.819,4.33,10.428,5.121,26123,56014,0.055,0.118,294263,397990,0.62,0.839,0.733,0.992,0.628,-10.478,2.802,5.07,0,0,0,0,2021-11-15,2022-06-28,2023-02-09,2021-10-21,2022-04-06,2022-09-19,2021-09-12,2022-01-31,2022-06-21
